Id,Name,01/01/2022 10:11,01/02/2022 10:13,01/03/2022 10:09,01/04/2022 10:10,01/05/2022 10:15,01/06/2022 10:17,01/07/2022 10:16,01/08/2022 10:10,01/09/2022 10:14,01/10/2022 10:10,01/11/2022 10:12,01/12/2022 10:11,01/13/2022 10:14,01/14/2022 10:12,01/15/2022 10:10,01/16/2022 10:16,01/17/2022 10:12,01/18/2022 10:13,01/19/2022 10:04,01/20/2022 10:18,01/21/2022 10:05,01/22/2022 10:04,01/23/2022 10:07,01/24/2022 10:07,01/25/2022 10:13,01/26/2022 10:14,01/27/2022 10:07,01/28/2022 10:07,01/29/2022 10:02,01/30/2022 10:08,01/31/2022 10:05,02/01/2022 10:10,02/02/2022 10:09,02/03/2022 10:05,02/04/2022 10:06,02/05/2022 9:59,02/06/2022 10:16,02/07/2022 10:08,02/08/2022 10:10,02/09/2022 10:13,02/10/2022 10:10,02/11/2022 10:14,02/12/2022 10:13,02/13/2022 10:15,02/14/2022 10:09,02/15/2022 10:18,02/16/2022 10:13,02/17/2022 10:05,02/18/2022 10:17,02/19/2022 10:12,02/20/2022 10:17,02/21/2022 10:13,02/22/2022 10:15,02/23/2022 10:19,02/24/2022 10:17,02/25/2022 10:16,02/26/2022 10:09,02/27/2022 10:17,02/28/2022 10:15,03/01/2022 10:25,03/02/2022 10:20,03/03/2022 10:21,03/04/2022 10:26,03/05/2022 10:19,03/06/2022 10:17,03/07/2022 10:19,03/08/2022 10:18,03/09/2022 10:22,03/10/2022 10:24,03/11/2022 10:25,03/12/2022 10:14,03/13/2022 10:16,03/14/2022 10:22,03/15/2022 10:23,03/16/2022 10:26,03/17/2022 10:22,03/18/2022 10:25,03/19/2022 10:20,03/20/2022 10:23,03/21/2022 10:27,03/22/2022 10:36,03/23/2022 10:39,03/24/2022 10:27,03/25/2022 10:28,03/26/2022 10:26,03/27/2022 10:38,03/28/2022 10:45,03/29/2022 10:42,03/30/2022 10:40,03/31/2022 10:38,04/01/2022 10:52,04/02/2022 10:40,04/03/2022 10:44,04/04/2022 10:47,04/05/2022 10:38,04/06/2022 10:41,04/07/2022 10:37,04/08/2022 10:44,04/09/2022 10:38,04/10/2022 10:44,04/11/2022 10:46,04/12/2022 10:42,04/13/2022 10:50,04/14/2022 10:52,04/15/2022 10:46,04/16/2022 10:39,04/17/2022 10:46,04/18/2022 10:58,04/19/2022 10:56,04/20/2022 11:00,04/21/2022 10:51,04/22/2022 10:59,04/23/2022 10:48,04/24/2022 10:46,04/25/2022 10:50,04/26/2022 10:58,04/27/2022 11:00,04/28/2022 11:33,04/29/2022 11:01,04/30/2022 11:00,05/01/2022 11:20,05/02/2022 11:01,05/03/2022 11:01,05/04/2022 10:59,05/05/2022 10:52,05/06/2022 10:48,05/07/2022 10:44,05/08/2022 10:55,05/09/2022 10:59,05/10/2022 10:28,05/11/2022 11:00,05/12/2022 10:59,05/13/2022 11:02,05/14/2022 11:06,05/15/2022 11:03,05/16/2022 10:46,05/17/2022 10:53,05/18/2022 10:45,05/19/2022 11:02,05/20/2022 10:52,05/21/2022 10:26,05/22/2022 10:47,05/23/2022 10:52,05/24/2022 10:57,05/25/2022 10:57,05/26/2022 11:00,05/27/2022 10:56,05/28/2022 10:50,05/29/2022 11:07,05/30/2022 11:02,05/31/2022 10:59,06/01/2022 11:13,06/02/2022 11:01,06/03/2022 10:47,06/04/2022 10:44,06/05/2022 10:58,06/06/2022 10:57,06/07/2022 10:52,06/08/2022 10:52,06/09/2022 10:53,06/10/2022 11:01,06/11/2022 10:52,06/12/2022 11:05,06/13/2022 11:06,06/14/2022 11:08,06/15/2022 11:01,06/16/2022 10:56,06/17/2022 10:58,06/18/2022 10:58,06/19/2022 11:06,06/20/2022 10:58,06/21/2022 11:00,06/22/2022 11:10,06/23/2022 10:59,06/24/2022 11:01,06/25/2022 11:05,06/26/2022 11:10,06/27/2022 11:05,06/28/2022 11:02,06/29/2022 11:07,06/30/2022 11:07,07/01/2022 11:21,07/02/2022 11:02,07/03/2022 11:08,07/04/2022 11:14,07/05/2022 11:06,07/06/2022 11:23,07/07/2022 11:13,07/08/2022 11:08,07/09/2022 10:57,07/10/2022 11:20,07/11/2022 11:06,07/12/2022 11:19,07/13/2022 11:06,07/14/2022 11:20,07/15/2022 11:23,07/16/2022 11:06,07/17/2022 11:12,07/18/2022 11:09,07/19/2022 11:22,07/20/2022 11:07,07/21/2022 11:08,07/22/2022 11:10,07/23/2022 11:09,07/24/2022 11:14,07/25/2022 11:08,07/26/2022 11:21,07/27/2022 11:13,07/28/2022 11:06,07/29/2022 11:20,07/30/2022 11:06,07/31/2022 11:24,08/01/2022 11:20,08/02/2022 11:26,08/03/2022 11:07,08/04/2022 11:02,08/05/2022 11:04,08/06/2022 11:01,08/07/2022 11:10,08/08/2022 11:01,08/09/2022 11:12,08/10/2022 10:52,08/11/2022 10:56,08/12/2022 11:00,08/13/2022 10:55,08/14/2022 11:12,08/15/2022 11:19,08/16/2022 11:13,08/17/2022 11:25,08/18/2022 11:24,08/19/2022 11:14,08/20/2022 11:12,08/21/2022 11:07,08/22/2022 11:10,08/23/2022 11:22,08/24/2022 11:15,08/25/2022 11:23,08/26/2022 11:29,08/27/2022 11:25,08/28/2022 11:31,08/29/2022 11:29,08/30/2022 11:34,08/31/2022 11:40,09/01/2022 11:16,09/02/2022 11:26,09/03/2022 11:29,09/04/2022 11:23,09/05/2022 11:29,09/06/2022 11:34
16011314,AFOX 라데온 RX 550 D5 4GB DUAL (벌크) 대원CTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131830.0,131640.0,131470.0,131340.0,131100.0,130860.0,130680.0,118440.0,116820.0,116650.0,116530.0,116290.0,116050.0,114790.0,114550.0,114320.0,114070.0,113830.0,113610.0,113320.0,113070.0,112830.0,110190.0,110260.0,109760.0,109530.0,109340.0,109160.0,109040.0,108920.0,108740.0,108680.0,108440.0,108210.0,108020.0,107960.0,107780.0,107510.0,107270.0,107210.0,107150.0,107450.0,107450.0,107500.0,110240.0,110080.0,109790.0,108260.0,108020.0,107780.0,110000.0,109950.0,109950.0,109950.0,110000.0,109950.0,110000.0,,110240.0,,110140.0,110060.0,110060.0,111230.0,111140.0,111070.0,111240.0,111240.0,111240.0,111240.0,105900.0,104990.0,104990.0,104990.0,104990.0,,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104990.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,104000.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102920.0,102910.0,102870.0,102850.0,102830.0
15883646,AFOX 라데온 RX 550 D5 4GB DUAL 디앤디컴,168880.0,166980.0,168990.0,167580.0,168980.0,168990.0,168950.0,168890.0,168540.0,168470.0,168950.0,168760.0,168580.0,168880.0,169000.0,167720.0,167660.0,167600.0,168890.0,169000.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166920.0,166900.0,165900.0,164900.0,164900.0,164900.0,164900.0,146640.0,165900.0,168180.0,168000.0,168000.0,168000.0,168000.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168180.0,168480.0,168480.0,168480.0,167310.0,168990.0,168990.0,168990.0,167500.0,167500.0,168990.0,168990.0,168990.0,168990.0,168990.0,168990.0,168990.0,168990.0,168990.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,164500.0,164500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,165500.0,160340.0,160100.0,,160000.0,152350.0,152160.0,151870.0,151680.0,142960.0,152960.0,152730.0,151210.0,149580.0,147960.0,146230.0,145990.0,145860.0,144600.0,142970.0,153070.0,151260.0,147960.0,147770.0,143970.0,143780.0,143540.0,143370.0,143180.0,142940.0,142650.0,142470.0,142400.0,142290.0,142290.0,142220.0,151880.0,149970.0,149730.0,149490.0,149250.0,149010.0,146120.0,142660.0,146070.0,146010.0,145820.0,145640.0,146060.0,145640.0,145970.0,147290.0,145970.0,145970.0,144320.0,145970.0,147300.0,145970.0,147290.0,147290.0,147200.0,145290.0,145220.0,145150.0,144320.0,144310.0,145150.0,145150.0,145150.0,145150.0,145150.0,145150.0,144310.0,144310.0,,145560.0,145560.0,145560.0,145560.0,145560.0,145560.0,145560.0,145560.0,,145560.0,145560.0,,145560.0,145560.0,145560.0,,145420.0,145400.0,145330.0,145300.0,145220.0,145140.0,145080.0,145060.0,145020.0,145000.0,144990.0,144960.0,144950.0,144920.0,144900.0,144880.0,144840.0,144830.0,144800.0,144780.0,144770.0,144740.0,144720.0,144700.0,144690.0,144660.0,144620.0,,144580.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144570.0,144530.0,144510.0,144490.0,144570.0,144570.0,144570.0,144570.0,144570.0,144540.0,144520.0,144470.0,144450.0,144430.0,144410.0
9317550,AFOX 지포스 G210 D3 512MB LP,,,,,,,,,,,,,,,,,,,,,,25400.0,25400.0,25400.0,25400.0,24840.0,24710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26900.0,,,,,,,
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,25060.0,25030.0,24940.0,24930.0,24840.0,25780.0,24830.0,24710.0,24610.0,24580.0,24470.0,24340.0,24310.0,24220.0,24160.0,24050.0,24020.0,23930.0,23880.0,23770.0,23740.0,23650.0,23610.0,23610.0,23610.0,23610.0,23770.0,24670.0,24640.0,24520.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24440.0,24930.0,24830.0,24720.0,24590.0,24480.0,24440.0,25000.0,25000.0,24900.0,24810.0,24710.0,24770.0,24650.0,24550.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24900.0,24780.0,24660.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24870.0,24770.0,24660.0,24540.0,24470.0,24440.0,25000.0,25000.0,24590.0,24560.0,24490.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24950.0,24860.0,24830.0,24710.0,25500.0,25500.0,25500.0,25500.0,25500.0,25500.0,25500.0,24890.0,24790.0,24700.0,24670.0,24560.0,24550.0,24490.0,24460.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24920.0,24810.0,,24660.0,25000.0,25000.0,25000.0,25000.0,,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25350.0,25390.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,24930.0,,24930.0,24930.0,24930.0,24900.0,25660.0,25600.0,25580.0,25540.0,25520.0,25500.0,25490.0,26110.0,26110.0,26110.0,26110.0,26110.0,26110.0,26980.0,26960.0,26920.0,26910.0,26890.0,26990.0,26980.0,26970.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26980.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0,26990.0
9893691,AFOX 지포스 GT1030 D5 2GB LP 디앤디컴,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,215980.0,215980.0,215980.0,215980.0,215980.0,,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,215980.0,,215980.0,215980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374221,AFOX 지포스 GT710 OZ D3 1GB LP 무소음 디앤디컴,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,93860.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,,,,92100.0,,92100.0,92100.0,92100.0,92100.0,92100.0,92100.0,,,,,,,,,,,,,,,,,,,,
14429078,AFOX 지포스 GT730 D3 1GB LP 무소음 디앤디컴,106130.0,106130.0,106130.0,106130.0,59950.0,60840.0,60840.0,60840.0,60840.0,60840.0,60840.0,106130.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,56120.0,56120.0,58020.0,58020.0,57990.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,59000.0,59000.0,62600.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,71990.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴,63510.0,63950.0,63360.0,63270.0,63160.0,63000.0,62030.0,61940.0,61880.0,61850.0,61710.0,61610.0,61520.0,61460.0,61950.0,62030.0,62010.0,61950.0,62040.0,62040.0,62070.0,62040.0,62040.0,62040.0,62010.0,62030.0,66960.0,66850.0,66720.0,66630.0,66510.0,66370.0,66270.0,66240.0,65340.0,64380.0,64260.0,64160.0,64050.0,63920.0,63810.0,63710.0,63620.0,63500.0,63380.0,63270.0,63170.0,63060.0,62930.0,62840.0,62700.0,62600.0,62490.0,62430.0,62330.0,62210.0,62150.0,62030.0,61910.0,61820.0,61700.0,61610.0,63040.0,62980.0,62930.0,62800.0,62710.0,62620.0,62500.0,62420.0,62350.0,62240.0,62120.0,62050.0,61900.0,61810.0,61490.0,61380.0,61310.0,61190.0,61070.0,63000.0,62880.0,62830.0,62760.0,62650.0,62580.0,62460.0,62370.0,63040.0,62970.0,63030.0,62950.0,62850.0,62790.0,62640.0,62580.0,62500.0,62380.0,62280.0,61820.0,61700.0,61590.0,61500.0,61410.0,61340.0,61250.0,61160.0,63060.0,62940.0,62830.0,62700.0,62010.0,61890.0,61770.0,61650.0,61580.0,61440.0,61350.0,61270.0,61210.0,61100.0,63030.0,62940.0,62860.0,62740.0,62640.0,62610.0,61860.0,61780.0,62440.0,64030.0,63910.0,63790.0,63760.0,66000.0,66000.0,62960.0,63060.0,63060.0,63060.0,63060.0,63060.0,66800.0,66790.0,66760.0,66660.0,66540.0,66400.0,66300.0,66190.0,66100.0,66010.0,65930.0,65910.0,65890.0,65850.0,65850.0,65860.0,66000.0,65450.0,65450.0,65450.0,65450.0,65450.0,65450.0,65450.0,65450.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,,60260.0,60260.0,60260.0,,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60260.0,60250.0,60200.0,60160.0,60120.0,60080.0,60070.0,60040.0,60000.0,59990.0,59960.0,59940.0,59920.0,59910.0,59880.0,59860.0,59840.0,59960.0,59960.0,59960.0,59960.0,59960.0,59970.0,59970.0,59970.0,59970.0,59970.0,59970.0,59970.0,59930.0,59910.0,59870.0,59970.0,59970.0,59970.0,59970.0,59970.0,59940.0,59910.0,59870.0,59850.0,59830.0,61650.0
7505608,AFOX 지포스 GT730 L7 D3 1GB LP 디앤디컴,93000.0,93000.0,93000.0,60760.0,60070.0,66290.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,65000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411385,AFOX 지포스 GTX1050 Ti H2 D5 4GB DUAL 디앤디컴,309370.0,309190.0,308950.0,308840.0,308510.0,308270.0,308150.0,307970.0,307740.0,307550.0,307320.0,307190.0,306950.0,306830.0,306770.0,306590.0,306480.0,306290.0,306240.0,306050.0,305870.0,305690.0,305630.0,305400.0,305390.0,305150.0,305150.0,324000.0,324000.0,324000.0,324000.0,324000.0,323990.0,323000.0,322000.0,320000.0,320000.0,319000.0,319000.0,316840.0,312140.0,311960.0,311840.0,311600.0,311360.0,311130.0,311070.0,310890.0,310640.0,293700.0,293700.0,293700.0,293700.0,,293700.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293000.0,293000.0,293000.0,293000.0,294500.0,294500.0,294500.0,308400.0,308400.0,308170.0,307980.0,307740.0,307680.0,307440.0,307200.0,307080.0,306850.0,306670.0,306480.0,306420.0,306180.0,316800.0,316800.0,316800.0,275100.0,275100.0,275100.0,275100.0,272020.0,271840.0,271550.0,271360.0,271120.0,270830.0,270590.0,270350.0,270160.0,270110.0,270520.0,270330.0,269560.0,269440.0,269200.0,269020.0,268900.0,268660.0,268420.0,268240.0,268000.0,267820.0,267580.0,267350.0,267240.0,266980.0,266690.0,266560.0,266440.0,266220.0,266040.0,265980.0,265740.0,265520.0,265280.0,265100.0,265040.0,264860.0,264680.0,264620.0,264560.0,264500.0,264210.0,263960.0,263900.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275300.0,275290.0,275210.0,275140.0,275070.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,224030.0,223990.0,223950.0,223940.0,223910.0,223890.0,223880.0,223850.0,223830.0,223810.0,223800.0,223770.0,223750.0,,223710.0,223690.0,223670.0,223650.0,223640.0,223610.0,223590.0,223570.0,223550.0,223490.0,223470.0,223450.0,223430.0,223410.0,223390.0,223370.0,,223330.0,222310.0,222310.0,222310.0,222310.0,222310.0,222310.0,222310.0,222310.0
